CIBC Women in Financial Services Scholarships,"Established by CIBC in 2014, these scholarships are designed to encourage skilled and talented women entering the Full-Time MBA program to pursue careers within the financial services industry. Candidates must demonstrate academic...",https://www.scholarshipportal.com/scholarship/cibc-women-in-financial-services-scholarships,Master,"$25,000 each",NA,NA
IHPME Opportunity Scholarship,"To be awarded to incoming MSc and PhD graduate students at the Institute of Health Policy, Management and Evaluation who self-identify as Black or Indigenous (First nations, Metis or Inuit). The successful candidates will demonstr...",https://www.scholarshipportal.com/scholarship/ihpme-opportunity-scholarship,"Master, , Phd",$2.000,NA,NA
Jean F. Walker Scholarship,To be awarded annually as an entrance scholarship to one student who is admitted to the Master of Health Science program in the Department of Speech-Language Pathology in the Faculty of Medicine. The selection will be based on aca...,https://www.scholarshipportal.com/scholarship/jean-f-walker-scholarship,Master,NA,NA,NA
United World Colleges Bursary,To be awarded to undergraduate students on the basis of financial need. The grant is intended to be an entrance award however it may be given to students in years 2 to 4 if there are no eligible entrance applicants. Admitted stude...,https://www.scholarshipportal.com/scholarship/united-world-colleges-bursary,Bachelor,"Approx. $2,000 to $5,000",NA,NA
The Michael Gregg Scholarship,To be awarded to a student entering the first year of the medical programme who has demonstrated interest/achievement in the field of HIV/AIDS research who has exhibited the qualities of compassion and human understanding. ...,https://www.scholarshipportal.com/scholarship/the-michael-gregg-scholarship,Bachelor,$2.100,NA,NA
The Manuel & Anne Belle Pusitz Admission Scholarships,"Admission scholarships are awarded for the highest academic average on admission to the Faculty, and contingent upon enrolment in the Bachelor of Science in Nursing Programme. Accumulation of unspent income may be awarded as addit...",https://www.scholarshipportal.com/scholarship/the-manuel-and-anne-belle-pusitz-admission-scholarships,Bachelor,NA,NA,NA
Student Leader Scholarship,Awarded to incoming UTM students who have attained high academic achievement in high school and have demonstrated leadership through their involvement in high school activities. ...,https://www.scholarshipportal.com/scholarship/student-leader-scholarship,Bachelor,$1.000,NA,NA
Sze Pang Nien Memorial Scholarship at the University of Toronto,"To be awarded to an incoming undergraduate student to the BScN program based on academic merit, with preference given to a student with financial need. ...",https://www.scholarshipportal.com/scholarship/sze-pang-nien-memorial-scholarship-at-the-university-of-toronto,Bachelor,NA,NA,NA
The Kathleen Russell Scholarship Fund,To be awarded to the student entering the undergraduate program in the Faculty of Nursing ranked highest by the Admissions Committee. ...,https://www.scholarshipportal.com/scholarship/the-kathleen-russell-scholarship-fund,Bachelor,NA,NA,NA
Roman Paduch Scholarship,"To be awarded to one or more Indigenous student/s on admission to the Faculty of Law or the Faculty of Medicine. Students will be considered on the basis of financial need, demonstrated contribution, commitment, and interest in th...",https://www.scholarshipportal.com/scholarship/roman-paduch-scholarship,Bachelor,NA,NA,NA
Lo Family Scholarship,"To be awarded to an international undergraduate student, in any college or faculty on the basis of financial need. Academic excellence and community leadership will also be considered. Applicants selected on the recommendation of ...",https://www.scholarshipportal.com/scholarship/lo-family-scholarship,Bachelor,NA,NA,NA
Hidi Award at the University of Toronto,"Awarded to a student entering any undergraduate program in the Faculty on the basis of financial need and strong academic achievement, with preference given to students who were born outside of Canada. ...",https://www.scholarshipportal.com/scholarship/hidi-award-at-the-university-of-toronto,Bachelor,Approximately between $800 - $1000,NA,NA
J. Edgar McAllister Foundation Admission Awards,"Provided by the bequest of the late J. Edgar McAllister, numerous awards of varying amounts are available to students entering their first year of studies in Mechanical, Electrical, Mineral, or Chemical Engineering on the basis of...",https://www.scholarshipportal.com/scholarship/j-edgar-mcallister-foundation-admission-awards,Bachelor,Approximately between $500 - $5000,NA,NA
Siemens China Scholarship,The Siemens China Scholarship at Tsinghua University provides full scholarship every year for global talents to support their Ph.D. studies. ...,https://www.scholarshipportal.com/scholarship/siemens-china-scholarship,Phd,NA,NA,NA
Fung Yiu King Memorial Scholarship,"To be awarded to an undergraduate student, in any college or faculty on the basis of financial need. ...",https://www.scholarshipportal.com/scholarship/fung-yiu-king-memorial-scholarship,Bachelor,NA,NA,NA
Harry and Mabel McQueen Scholarship,The scholarship will be awarded annually for 5 years to one incoming undergraduate student in the BScN program based on academic merit and financial need. ...,https://www.scholarshipportal.com/scholarship/harry-and-mabel-mcqueen-scholarship,Bachelor,NA,NA,NA
Barbara Hirschorn Memorial Award,"All awards will be awarded to one or more incoming undergraduate students annually based on academic merit, while taking into account financial need. ...",https://www.scholarshipportal.com/scholarship/barbara-hirschorn-memorial-award,Bachelor,NA,NA,NA
Brody Family Scholarship,The Brody Family Scholarship was established in 2014 to provide scholarship support for undocumented undergraduate students. ...,https://www.scholarshipportal.com/scholarship/brody-family-scholarship,Bachelor,$3.000,NA,NA
2 Canadian Army University Course Award,"Established in 2002, this award is granted to a student entering the third year of any undergraduate program and is based on high academic achievement and participation in other activities. ...",https://www.scholarshipportal.com/scholarship/2-canadian-army-university-course-award,Bachelor,Approximately $2000,NA,NA
Tuition Scholarships at the Tsinghua University,The university offers competitive tuition scholarships to qualified applicants. Three Tuition Scholarships are available. ...,https://www.scholarshipportal.com/scholarship/tuition-scholarships-at-the-tsinghua-university,"Bachelor, , Master",NA,NA,NA
Charles R. Westgate Scholarship in Engineering,"The Charles R. Westgate Scholarship in Engineering is made possible through a gift from Kwok-Leung Li, a graduate of the Electrical Engineering Department. Mr. Li achieved great success as an entrepreneur in the communications and...",https://www.scholarshipportal.com/scholarship/charles-r-westgate-scholarship-in-engineering,Bachelor,NA,15-Nov-22,NA
Army Reserve Officer Training Corps Scholarship (ROTC),"Military service as a commissioned officer is required upon graduation. For more information, contact your local Army or Air Force recruiting officer, high school counselor, or the Department of Military Sciences at Johns Hopkins....",https://www.scholarshipportal.com/scholarship/army-reserve-officer-training-corps-scholarship-rotc,Bachelor,NA,15-Nov-22,NA
Air Force Reserve Officer Training Corps Scholarship (ROTC),The Air Force offers competitive and non-competitive scholarships available to Johns Hopkins University students who join the Air Force Reserve Officer Training Corps (AFROTC). ...,https://www.scholarshipportal.com/scholarship/air-force-reserve-officer-training-corps-scholarship-rotc,Bachelor,NA,15-Nov-22,NA
Beneficial Hodson Trust Employee Tuition Scholarship,"If your parents worked for The Beneficial Corporation for two or more years immediately prior to June 30, 1998 you may be considered for scholarship funding through The Hodson Trust. ...",https://www.scholarshipportal.com/scholarship/beneficial-hodson-trust-employee-tuition-scholarship,Bachelor,NA,15-Nov-22,NA
Hodson Gilliam Success Scholarship,"The Hodson Gilliam Success Scholarship is awarded annually to new freshmen with demonstrated financial need who are outstanding students from underrepresented minority groups including but not limited to African American, Hispanic...",https://www.scholarshipportal.com/scholarship/hodson-gilliam-success-scholarship,Bachelor,NA,15-Nov-22,NA
International Scholarship at the Johns Hopkins University,This institutional scholarship is offered on a funds-available basis to incoming international students who demonstrate both need and merit. ...,https://www.scholarshipportal.com/scholarship/international-scholarship-at-the-johns-hopkins-university,Bachelor,NA,15-Nov-22,NA
Davis United World College (UWC) Scholars Program,"Johns Hopkins University is a proud partner institution of the Davis United World College (UWC) Scholars Program, the largest, privately funded, international scholarship program in the world. The Davis UWC Scholars Program, its s...",https://www.scholarshipportal.com/scholarship/davis-united-world-college-uwc-scholars-program,Bachelor,NA,15-Nov-22,NA
Federal Supplemental Educational Opportunity Grant (FSEOG),The Federal SEOG program provides grants to students who demonstrate exceptional need. ...,https://www.scholarshipportal.com/scholarship/federal-supplemental-educational-opportunity-grant-fseog,Bachelor,NA,15-Nov-22,NA
Clifford and Siegfried Upton Scholarship,"This scholarship is intended to benefit the children, adopted children, and step-children of the employees of Boston-based Houghton-Mifflin Company, its subsidiaries, or successor companies. ...",https://www.scholarshipportal.com/scholarship/clifford-and-siegfried-upton-scholarship,"Bachelor, , Master",$1.000,NA,NA
UCL Undergraduate Bursary,This is the main undergraduate bursary scheme available at UCL. It is automatically assessed based on students' applications to their regional funding authority (e.g. Student Finance England). ...,https://www.scholarshipportal.com/scholarship/ucl-undergraduate-bursary,Bachelor,"Cash bursary: £500 - £2,500",NA,NA
UPC Progression Scholarships,The UCL UPC Progression Scholarships aim to encourage UPCSE and UPCH students to continue to undergraduate study at UCL. ...,https://www.scholarshipportal.com/scholarship/upc-progression-scholarships,Bachelor,"£5,000",NA,NA
Sasakawa Studentship,The Nippon Foundation and the Great Britain Sasakawa Foundation are offering up to 30 postgraduate studentships per year on the study of Japan to students across the UK. ...,https://www.scholarshipportal.com/scholarship/sasakawa-studentship,"Master, , Phd","£10,000",16-Mar-23,NA
Graduate Research Scholarships for Cross-disciplinary Training,The Graduate Research Scholarships for Cross-disciplinary Training (GXD) allow current research students to spend a year in another department acquiring new research skills. Up to four scholarships annually are available to full-t...,https://www.scholarshipportal.com/scholarship/graduate-research-scholarships-for-cross-disciplinary-training,Master,NA,NA,NA
Overseas Research Scholarships,The UCL Overseas Research Scholarships (UCL-ORS) aim to attract high-quality international students to UCL to undertake research. ...,https://www.scholarshipportal.com/scholarship/overseas-research-scholarships,Phd,NA,14-Jan-23,NA
UCL Graduate Research Scholarships,UCL Graduate Research Scholarships (GRS) aim to attract high-quality students to undertake research at UCL. UCL's Graduate Research Scholarships (GRS) are available annually to prospective and current UCL research students from an...,https://www.scholarshipportal.com/scholarship/ucl-graduate-research-scholarships,Master,"£17,609",NA,NA
Commonwealth Scholarship Commission Awards (Various),The Commonwealth Scholarship Commission in the UK (CSC) provides the main UK government scholarship scheme led by international development objectives. By supporting innovators and leaders of the future from across the Commonweal...,https://www.scholarshipportal.com/scholarship/commonwealth-scholarship-commission-awards-various,Master,NA,NA,NA
German Academic Exchange Service (DAAD),UCL part-funds a number of awards in conjunction with the German Academic Exchange Service (DAAD). These awards are available for German students undertaking Master's programmes. ...,https://www.scholarshipportal.com/scholarship/german-academic-exchange-service-daad,Master,NA,NA,NA
The Bartlett Promise Undergraduate Scholarship,"This scholarship aims to enable students from backgrounds underrepresented in The Bartlett, UCL’s Faculty of the Built Environment to pursue their undergraduate studies at The Bartlett. ...",https://www.scholarshipportal.com/scholarship/the-bartlett-promise-undergraduate-scholarship,Bachelor,"£15,364",NA,NA
Harvard University Scholarship,"When you qualify for financial aid from Harvard, they use a combination of resources to create an individualized aid package to meet your demonstrated need. This may include scholarship funds and student employment, as well as any...",https://www.scholarshipportal.com/scholarship/harvard-university-scholarship,"Bachelor, , Master, , Phd",NA,NA,NA
MIT Scholarships,"The MIT scholarships are awarded based solely on financial need and come from their endowment, gifts from MIT alumni and friends, and MIT general funds. About 60% of the undergraduates receive MIT Scholarships. ...",https://www.scholarshipportal.com/scholarship/mit-scholarships,Bachelor,"The average MIT Scholarship was $45,146",NA,NA
UBC International Merit Scholarships,"UBC recognizes the academic achievement of outstanding students from around the world by devoting more than $30 million annually to awards, scholarships, and other forms of financial support for international undergraduate student...",https://www.scholarshipportal.com/scholarship/ubc-international-merit-scholarships,Bachelor,NA,15-Jan-23,NA
ANU Fenner School of Environment & Society PhD Scholarship,"Each year the ANU Fenner School of Environment and Society, in the ANU College of Science, may offer one or more awards known as the Fenner School of Environment & Society PhD Scholarship. The objective of the award is to attr...",https://www.scholarshipportal.com/scholarship/anu-fenner-school-of-environment-and-society-phd-scholarship,Phd,"$28,854 per annum",NA,NA
Global Business Scholarship at S P Jain School of Global Management,"SP Jain, in its endeavour to encourage meritorious students to excel further in their academic and career paths, is inclined (without any commitment) to offer scholarships to selective candidates joining its undergraduate programs...",https://www.scholarshipportal.com/scholarship/global-business-scholarship-at-s-p-jain-school-of-global-management,Bachelor,NA,NA,NA
University of Otago Doctoral Scholarships,The University of Otago Doctoral Scholarship provides funding to support doctoral students studying at the University of Otago. The Scholarship is available to both domestic and international students. Candidates for professional ...,https://www.scholarshipportal.com/scholarship/university-of-otago-doctoral-scholarships,Phd,"NZ$28,600",NA,NA
Melbourne International Undergraduate Scholarships,This scholarship is offered to international students undertaking undergraduate study at the University of Melbourne. ...,https://www.scholarshipportal.com/scholarship/melbourne-international-undergraduate-scholarships,Bachelor,$10.000,NA,NA
Emory University Scholar Programs,Emory University offers partial to full merit-based scholarships as part of the Emory University Scholar Programs. Scholar programs are more than just merit scholarships. They empower students through resources and support to reac...,https://www.scholarshipportal.com/scholarship/emory-university-scholar-programs,Bachelor,NA,15-Nov-22,NA
Tongarewa Scholarship at Victoria University of Wellington,The Tongarewa Scholarships celebrate the University's commitment to our international student community. We award a range of these scholarships to international students each year. This is a partial fee-based scholarship that will...,https://www.scholarshipportal.com/scholarship/tongarewa-scholarship-at-victoria-university-of-wellington,"Bachelor, , Master","Value: $5,000 or $10,000",30-Nov-22,NA
Swinburne International Excellence Postgraduate Scholarship,"Swinburne University of Technology has a wide range of scholarships and incentive programs available. Some scholarships are awarded based on the grades of your previous study, meaning the better your grades, the higher the scholar...",https://www.scholarshipportal.com/scholarship/swinburne-international-excellence-postgraduate-scholarship,Master,A$2500,NA,NA
IELTS Cash Award Scholarship,"An IELTS certification has the potential to open further doors for international students in academics as well as towards career building. On an estimate, around 5 million students appear for the IELTS exam from 140 nations each y...",https://www.scholarshipportal.com/scholarship/ielts-cash-award-scholarship,Master,US$5000,30-Nov-22,NA
180-credit Taught Master's Merit Scholarship,"Scholarships are typically based on the academic achievements and abilities you have demonstrated so far. However, you can also receive a scholarship based on your personal qualities, financial need, country of residence and chose...",https://www.scholarshipportal.com/scholarship/180-credit-taught-masters-merit-scholarship,Master,"NZ$7,000 - NZ$10,000",NA,NA
Wellington Master’s by Thesis Scholarship,"Applications are sought from those who are eligible at the time of application, or who will have become eligible by the start of Trimester 2 the following year, to enroll for a Master's degree by thesis worth 90 points or more. Th...",https://www.scholarshipportal.com/scholarship/wellington-masters-by-thesis-scholarship,Master,$15.000,01-Nov-22,NA
University of Waikato International Excellence Scholarship,The University of Waikato is offering the International Excellence Scholarship support talented international students from eligible countries who are enrolling for the first time into undergraduate or postgraduate programmes at t...,https://www.scholarshipportal.com/scholarship/university-of-waikato-international-excellence-scholarship,"Bachelor, , Master","NZD$15,000 up to NZD$20,000",NA,NA
Danish State Scholarships at University of Copenhagen,The IT University of Copenhagen offers state scholarships to three or four exceptionally talented MSc applicants (full-degree students) from outside EU and EEA every year. The scholarships will be offered to the applicants who ach...,https://www.scholarshipportal.com/scholarship/danish-state-scholarships-at-university-of-copenhagen,"Bachelor, , Master",NA,01-Mar-23,NA
The Nestlé Scholarship for Women,"IMD Business School aims to encourage high achievers from around the globe who don’t necessarily have the financial means to apply, but do have the potential, drive and passion that we are looking for. ...",https://www.scholarshipportal.com/scholarship/the-nestle-scholarship-for-women,Master,CHF 25K,01-Sep-22,NA
The Global Excellence Scholarship at the University of Western Australia,"The University of Western Australia is offering scholarships to high-achieving students across the globe. This significant scholarship will be awarded to high-achieving undergraduate and postgraduate students, from selected countr...",https://www.scholarshipportal.com/scholarship/the-global-excellence-scholarship-at-the-university-of-western-australia,"Bachelor, , Master","From AUD$5,000 to AUD$12,000 per year",31-Dec-22,NA
Finduddannelse Sustainability Scholarship,"Finduddannelse.dk is a Danish platform for lifelong learning. We believe that the students of today, through their research and future job placements can help shape the world of tomorrow in a positive way - and we want to help the...",https://www.scholarshipportal.com/scholarship/finduddannelse-sustainability-scholarship,Master,Scholarship of up to €5000,22-Sep-22,NA
Rotary Foundation Global Scholarship Grants for Development,"Global grants support large international activities with sustainable, measurable outcomes in Rotary’s areas of focus. By working together to respond to real community needs, clubs and districts strengthen their global partnership...",https://www.scholarshipportal.com/scholarship/rotary-foundation-global-scholarship-grants-for-development,Master,"Global grants have a budget of $30,000 - $400,000",NA,NA
University of Sydney International Scholarship,"A postgraduate research scholarship - $35,629 yearly scholarship to support high quality international postgraduate students to study a master's by research or PhD. ...",https://www.scholarshipportal.com/scholarship/university-of-sydney-international-scholarship,Master,"$35,629 per annum",30-Sep-22,NA
ADB-Japan Scholarship Program for Developing Countries in Asia and Pacific,"The ADB-Japan Scholarship Program (JSP) offers about 135 graduate scholarships a year for studies in economics, business and management, science and technology, and other development-related fields. ...",https://www.scholarshipportal.com/scholarship/adb-japan-scholarship-program-for-developing-countries-in-asia-and-pacific,Master,NA,NA,NA
Schwarzman Scholars Program at Tsinghua University,"Apply for a one-year, fully-funded master’s program at Tsinghua University in Beijing, designed to build a global community of future leaders who will serve to deepen understanding between China and the rest of the world. ...",https://www.scholarshipportal.com/scholarship/schwarzman-scholars-program-at-tsinghua-university,Master,NA,20-Sep-22,NA
The Deutschlandstipendium at German Universities,"The Deutschlandstipendium provides financial and non-material support to high-achieving and committed students from all over the world. Modelled after the principle of public-private partnership, businesses, foundations or private...",https://www.scholarshipportal.com/scholarship/the-deutschlandstipendium-at-german-universities,"Bachelor, , Master",300 euros per month,NA,NA
Global International Support Scholarships 2022-2023,KAS is proud to announce our 2022-2023 Students Support Scholarship Program! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to ...,https://www.scholarshipportal.com/scholarship/global-international-support-scholarships-2022-2023,"Master, Bachelor, Phd, Course","Up to $2,000 awards",01-Jun-23,NA
Skillcombo Scholarship for talented students,"Skillcombo.com mission is to help our users learn and build their careers. We believe that everyone should have the opportunity to get a quality higher education. By participating in our competition, talented students can get a sc...",https://www.scholarshipportal.com/scholarship/skillcombo-scholarship-for-talented-students,"Master, Bachelor, Course",Rs 75000,05-Apr-23,NA
90% tuition free for Ukrainian and Palestinian students scholarship MBA,"Regarding what happens in Ukraine and Palestine, Windsor University offers fully-funded scholarships for some students from Ukraine and Palestine. ...",https://www.scholarshipportal.com/scholarship/90-tuition-free-for-ukrainian-and-palestinian-students-scholarship-mba,Master,90% tuition fee,15-Sep-22,NA
Fighting Bullying With Technology,"1902 Software Development Corporation is offering an educational grant of $2,000 per year, $1000 granted separately to two different university students anywhere in the world semi-annually. Full information about the grant, includ...",https://www.scholarshipportal.com/scholarship/fighting-bullying-with-technology,"Bachelor, Course",$1000,15-Nov-22,NA
International Students Diversity Contest 2022-2023,We are proud to announce our 2022-2023 International Students Diversity Scholarship Program! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our val...,https://www.scholarshipportal.com/scholarship/international-students-diversity-contest-2022-2023,"Master, Bachelor, Phd, Course","Up to $2,000",22-Dec-22,NA
Master in Business Administration 80% OFF your Tuition fee,Excel in several career paths by acquiring the most recent in-need skills for today’s most demanded jobs in the labor market. Windsor University is pleased to announce that the MBA program is now offered at 80% tuition-free so tha...,https://www.scholarshipportal.com/scholarship/master-in-business-administration-80-off-your-tuition-fee,Master,80% Tuition Fees,15-Sep-22,NA
ArtUniverse,ArtUniverse is a non-profit organization which has been providing full and partial scholarships in Performing Arts since 2006. Our Goal - The primary goal of this scholarship program is to provide financial support to current and ...,https://www.scholarshipportal.com/scholarship/art-universe,"Master, Course",Full or partial scholarship,30-Dec-22,NA
International Contest for Students Support 2022-2023,KDS is proud to announce our 2022-2023 Students Support Scholarship Program! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to ...,https://www.scholarshipportal.com/scholarship/international-contest-for-students-support-2022-2023,"Master, Bachelor, Course","Up to $2,000 awards",28-Apr-23,NA
Scholarships for Africa,"Due to the rising costs in education, it becomes very challenging for students to continue with their higher education and pursue their dreams, for most students college becomes unaffordable due to its expensive fees structure. Wi...",https://www.scholarshipportal.com/scholarship/scholarships-for-africa,"Master, Bachelor, Phd, Course",$100 to $3000,24-Mar-27,NA
International No-Essay Support Competition Scholarships 2022-2023,Our KaS company is proud to announce our 2022-2023 No-Essay Support Scholarship Programme! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our value...,https://www.scholarshipportal.com/scholarship/international-no-essay-support-competition-scholarships-2022-2023,"Master, Bachelor, Course","Up to $2,000",20-Jan-23,NA
International Students Support Contest 2022-2023,Applications are now open for a scholarships contest programme for 2022-2023! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to...,https://www.scholarshipportal.com/scholarship/international-students-support-contest-2022-2023,"Master, Bachelor, Course","Up to $2,000 awards",30-Jun-23,NA
Global No-Essay Contest Scholarships for International Students 2022-2023,KdS is proud to announce our 2022 No-Essay Scholarship Programme! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to further the...,https://www.scholarshipportal.com/scholarship/global-no-essay-contest-scholarships-for-international-students-2022-2023,"Master, Bachelor, Course","Up to $2,000 awards",31-Dec-22,NA
Anonymous Hope Fund,"Due to the rising costs in education, it becomes very challenging for students to continue with their higher education and pursue their dreams, for most students college becomes unaffordable due to its expensive fees structure.Wit...",https://www.scholarshipportal.com/scholarship/anonymous-hope-fund,"Master, Bachelor, Phd, Course",$3000,15-Jan-26,NA
International Student Support Contest 2022-2023,KAS Applications are now open for a scholarships contest programme for 2022-2023! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and wan...,https://www.scholarshipportal.com/scholarship/international-student-support-contest-2022-2023,"Master, Bachelor, Course",Multiple awards,31-Jan-23,NA
Online Islamic classes for kids,We are one of the leading Islamic institutes in teaching Islamic studies for kids. We offer the best Islamic classes for kids with a structured Islamic studies series of 12 levels that covers all aspects of Islam. We usually focus...,https://www.scholarshipportal.com/scholarship/online-islamic-classes-for-kids,Course,40% off over all of our Islamic courses,31-Dec-22,NA
The Annual IELTS from 6 to 9 Scholarship,"""IELTS from 6 to 9"" appreciates the value of education as well as the ever-increasing costs of obtaining one. That’s why our firm is excited to offer an annual scholarship and be a part of the continued success of hardwo...",https://www.scholarshipportal.com/scholarship/the-annual-ielts-from-6-to-9-scholarship,"Master, Bachelor, Phd","$1,000",01-Apr-23,NA
Scholarship for families want to learn Quran online,Hidayah Network is happy to announce that we started to give a 50% discount for all Muslims to learn Quran online with a highly qualified team of teachers. We are providing the most engaging Quran learning for kids to encourage th...,https://www.scholarshipportal.com/scholarship/scholarship-for-families-want-to-learn-quran-online,Course,50% off over all of our Quran courses,31-Dec-22,NA
International Scholarship Student Competition 2022,KDS is proud to announce our 2022 International Scholarship Competition! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to furt...,https://www.scholarshipportal.com/scholarship/international-scholarship-student-competition-2022,"Master, Bachelor, Course","Up to $2,000",01-Dec-22,NA
Global Contest Scholarships for International Students 2022,We are proud to announce our 2022 Scholarship KS Contest Program! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to further the...,https://www.scholarshipportal.com/scholarship/global-contest-scholarships-for-international-students-2022,"Master, Bachelor, Course",Up to $2000 awards,31-Dec-22,NA
KDS International Scholarship Competition 2021-22,KDS is proud to announce our 2021 Scholarship Program! Our goal is to provide financial assistance and mentorship to students without the necessary means who demonstrate alignment with our values and want to further their educati...,https://www.scholarshipportal.com/scholarship/kds-international-scholarship-competition-2021-22,"Master, Bachelor, Course","Up to $1,500",01-Dec-22,NA
Professional Development Grants for International Students at University of Twente,"Professional Development Grants (PDGs) provide support for mid-career conservationists to pursue short-term, non-degree training to upgrade their knowledge and skills through short courses, workshops, symposiums, conferences, and ...",https://www.scholarshipportal.com/scholarship/professional-development-grants-for-international-students-at-university-of-twente,"Course, Master","Up to $6,500",NA,NA
International Students Contest Scholarships 2021-2022,"The International Students Contest Scholarship is quite broad and can be applied to by all students – no matter their field of study. Do you have a special academic interest, or are you passionate about something on a practical or...",https://www.scholarshipportal.com/scholarship/international-students-contest-scholarships-2021-2022,"Master, Bachelor",Up to $1500,01-Oct-22,NA
Google Anita Borg Memorial Scholarships for International Students at Arizona State University,The Google Anita Borg Memorial Scholarship supports women from across the world interested in pursuing a career in Technology. ...,https://www.scholarshipportal.com/scholarship/google-anita-borg-memorial-scholarships-for-international-students-at-arizona-state-university,Bachelor,"$10,000",NA,NA
IU International University of Applied Sciences Online Scholarships for International Students in Germany,"Looking to join us as an international online student for our exciting distance learning offer? IU gives you the opportunity to apply for a scholarship, in case you are eligible. Therefore we offer different types of scholarships,...",https://www.scholarshipportal.com/scholarship/iubh-university-of-applied-sciences-online-scholarships-for-international-students-in-germany,"Master, Bachelor",Up to 85% of tuition fee,NA,NA
Fully-Funded PhD Studentship in Nanochemistry at University of Exeter,"The University of Exeter’s College of Life and Environmental Sciences is inviting applications for a fully-funded PhD studentship to commence in April 2020 or as soon as possible thereafter. For eligible students, the studentship ...",https://www.scholarshipportal.com/scholarship/fully-funded-phd-studentship-in-nanochemistry-at-university-of-exeter,Phd,"£15,009",NA,NA
April 2019 -Scholarship Application Open! Faculty of Global Studies,"Scholarship Information Sheet Full scholarship offered by Musashino University in Tokyo (April 2019 intake) Scholarship Info: Musashino University in Tokyo, Japan is offering scholarship for Malaysians to pursue a 4 year undergrad...",https://www.scholarshipportal.com/scholarship/april-2019-scholarship-application-open-faculty-of-global-studies,Bachelor,30-100% tuition fee,NA,NA
Marine Stewardship Council scholarship research program,The MSC scholarship research program is a fund for students studying problems and solutions in sustainable fisheries and supply chains. ...,https://www.scholarshipportal.com/scholarship/marine-stewardship-council-scholarship-research-program-1,"Bachelor, Master, Phd, Course",Up to £4000,NA,NA
WCC scholarships programme (World Council of Churches),The WCC scholarships programme is an ecumenical resource sharing tool that seeks to accompany the member churches of WCC and related church organizations in the development of their human resources. The WCC Scholarships Programme ...,https://www.scholarshipportal.com/scholarship/wcc-scholarships-programme-world-council-of-churches,"Bachelor, Master, Phd",Fully Funded,Always Active,NA
IPRA Foundation Peace Research Grants Program,"Ever since the Peace Research Grants Fund was created in 2002, IPRAF has awarded grants to help fund peace research projects in places as diverse as Argentina, Bosnia, inner city communities in the United States, the Middle East, ...",https://www.scholarshipportal.com/scholarship/ipra-foundation-peace-research-grants-program,Phd,Fully Funded,Always Active,NA
Mawista Scholarship for Students Studying Abroad with a Child,"Variety enriches the education infrastructure this is also the motto for the new scholarship of MAWISTA. That’s why we would like to offer the scholarship to a person studying abroad with a child. One semester, or even the complet...",https://www.scholarshipportal.com/scholarship/mawista-scholarship-for-students-studying-abroad-with-a-child,"Bachelor, Master",Fully Funded,Always Active,NA
ROTARY GLOBAL GRANTS,"Global grants support large international activities with sustainable, measurable outcomes in Rotary’s areas of focus. Grant sponsors form international partnerships that respond to real community needs. WHAT THEY SUPPORT Global g...",https://www.scholarshipportal.com/scholarship/rotary-global-grants,"Master, Phd",Fully Funded,Always Active,NA
European Molecular Biology Short-Term Fellowships,Short-Term Fellowships fund research visits of up to three months to laboratories in Europe and elsewhere in the world. The aim is to facilitate valuable collaborations with research groups applying techniques that are unavailable...,https://www.scholarshipportal.com/scholarship/european-molecular-biology-short-term-fellowships,Phd,Fully Funded,Always Active,NA
John Dillon Fellowship - Australian Centre for International Agricultural Research (ACIAR),The John Dillon Memorial Fellowship was established by ACIAR in recognition of Professor John L. Dillon’s life-long support for international agricultural research. The Fellowship scheme serves the memory of John Dillon by providi...,https://www.scholarshipportal.com/scholarship/john-dillon-fellowship-australian-centre-for-international-agricultural-research-aciar,Phd,Fully Funded,Always Active,NA
Institute for Current World Affairs - FELLOWSHIPS,"The ICWA fellowship program aims to nurture deep expertise in foreign countries and cultures by supporting a Fellow who carries out a program of self-designed, independent study abroad for a minimum of two years. We do not support...",https://www.scholarshipportal.com/scholarship/institute-for-current-world-affairs-fellowships,Phd,Fully Funded,Always Active,NA
Adobe Research Women-in-Technology Scholarship,"Here at Adobe Research we create innovative technologies for our software products to better serve consumers, creative professionals, developers, and enterprises. We bring together the smartest, most driven people we can find, and...",https://www.scholarshipportal.com/scholarship/adobe-research-women-in-technology-scholarship,Bachelor,Fully Funded,Always Active,NA
Visiting Student Program (VSP) - Raman Research Institute,"The Raman Research Institute was founded in 1948 by the Indian physicist and Nobel Laureate, Sir C V Raman, to continue his studies and basic research after he retired from the Indian Institute of Science. The Raman Research Insti...",https://www.scholarshipportal.com/scholarship/visiting-student-program-vsp-raman-research-institute,Phd,Partially Funded,Always Active,NA
